codigo_CIE_10,Descripcion Codigo Cie X,Codigo_dx_agrupado,Cod_capitulo_dx,Codigo _sub_grupo_dx,cod_sexo,Edad Minima,Edad maxima
A749,INFECCION POR CLAMIDIAS NO ESPECIFICADA,A74,I,A7,A,0,999
A750,TIFUS EPIDEMICO DEBIDO A RICKETTSIA PROWAZEKII TRANSMITIDO POR PIOJOS,A75,I,A7,A,0,999
A751,TIFUS RECRUDESCENTE [ENFERMEDAD DE BRILL],A75,I,A7,A,0,999
A752,TIFUS DEBIDO A RICKETTSIA TYPHI,A75,I,A7,A,0,999
A753,TIFUS DEBIDO A RICKETTSIA TSUTSUGAMUSHI,A75,I,A7,A,0,999
A759,TIFUS NO ESPECIFICADO,A75,I,A7,A,0,999
A770,FIEBRE MACULOSA DEBIDO A RICKETTSIA RICKETTSII,A77,I,A7,A,0,999
A771,FIEBRE MACULOSA DEBIDO A RICKETTSIA CONORII,A77,I,A7,A,0,999
A772,FIEBRE MACULOSA DEBIDO A RICKETTSIA SIBERICA,A77,I,A7,A,0,999
A773,FIEBRE MACULOSA DEBIDO A RICKETTSIA AUSTRALIS,A77,I,A7,A,0,999
A778,OTRAS FIEBRES MACULOSAS,A77,I,A7,A,0,999
A779,FIEBRE MACULOSA NO ESPECIFICADA,A77,I,A7,A,0,999
A78X,FIEBRE Q,A78,I,A7,A,0,999
A790,FIEBRE DE LAS TRINCHERAS,A79,I,A7,A,0,999
A791,RICKETTSIOSIS PUSTULOSA DEBIDA A RICKETTSIA AKARI,A79,I,A7,A,0,999
A798,OTRAS RICKETTSIOSIS ESPECIFICADAS,A79,I,A7,A,0,999
A799,RICKETTSIOSIS NO ESPECIFICADA,A79,I,A7,A,0,999
A800,POLIOMIELITIS AGUDA PARALITICA ASOCIADA A VACUNA,A80,I,A8,A,0,999
A801,POLIOMIELITIS AGUDA PARALITICA DEBIDA A VIRUS SALVAJE IMPORTADO,A80,I,A8,A,0,999
A802,POLIOMIELITIS AGUDA PARALITICA DEBIDA A VIRUS SALVAJE AUTOCTONO,A80,I,A8,A,0,999
A803,OTRAS POLIOMIELITIS AGUDAS PARALITICAS Y NO LAS ESPECIFICADAS,A80,I,A8,A,0,999
A804,POLIOMIELITIS AGUDA NO PARALITICA,A80,I,A8,A,0,999
A809,POLIOMIELITIS AGUDA SIN OTRA ESPECIFICACIÓN,A80,I,A8,A,0,999
A810,ENFERMEDAD DE CREUTZFELDT-JAKOB,A81,I,A8,A,0,999
A811,PANENCEFALITIS ESCLEROSANTE SUBAGUDA,A81,I,A8,A,0,999
A812,LEUCOENCEFALOPATIA MULTIFOCAL PROGRESIVA,A81,I,A8,A,0,999
A818,OTRAS INFECCIONES DEL SISTEMA NERVIOSO POR VIRUS ATIPICO,A81,I,A8,A,0,999
A819,INFECCIONES DEL SISTEMA NERVIOSO CENTRAL POR VIRUS ATIPICO SIN OTRA ESPECIFICACION,A81,I,A8,A,0,999
A820,RABIA SELVATICA,A82,I,A8,A,0,999
A821,RABIA URBANA,A82,I,A8,A,0,999
A829,RABIA SIN OTRA ESPECIFICACION,A82,I,A8,A,0,999
A830,ENCEFALITIS JAPONESA,A83,I,A8,A,0,999
A831,ENCEFALITIS EQUINA DEL OESTE,A83,I,A8,A,0,999
A832,ENCEFALITIS EQUINA DEL ESTE,A83,I,A8,A,0,999
A833,ENCEFALITIS DE SAN LUIS,A83,I,A8,A,0,999
A834,ENCEFALITIS AUSTRALIANA,A83,I,A8,A,0,999
A835,ENCEFALITIS DE CALIFORNIA,A83,I,A8,A,0,999
A836,ENFERMEDAD POR VIRUS ROCIO,A83,I,A8,A,0,999
A838,OTRAS ENCEFALITIS VIRALES TRANSMITIDAS POR MOSQUITOS,A83,I,A8,A,0,999
A839,ENCEFALITIS VIRAL TRANSMITIDA POR MOSQUITOS SIN OTRA ESPECIFICACION,A83,I,A8,A,0,999
A840,ENCEFALITIS DEL LEJANO ORIENTE TRANSMITIDA POR GARRAPATAS [ENCEFALITIS PRIMAVEROESTIVAL RUSA],A84,I,A8,A,0,999
A841,ENCEFALITIS CENTROEUROPEA TRANSMITIDA POR GARRAPATAS,A84,I,A8,A,0,999
A848,OTRAS ENCEFALITIS VIRALES TRANSMITIDAS POR GARRAPATAS,A84,I,A8,A,0,999
A849,ENCEFALITIS VIRAL TRANSMITIDA POR GARRAPATAS SIN OTRA ESPECIFICACION,A84,I,A8,A,0,999
A850,ENCEFALITIS ENTEROVIRAL G051*,A85,I,A8,A,0,999
A851,ENCEFALITIS POR ADENOVIRUS G051*,A85,I,A8,A,0,999
A852,ENCEFALITIS VIRAL TRANSMITIDA POR ARTROPODOS SIN OTRA ESPECIFICACIÓN,A85,I,A8,A,0,999
A858,OTRAS ENCEFALITIS VIRALES ESPECIFICADAS,A85,I,A8,A,0,999
A86X,ENCEFALITIS VIRAL NO ESPECIFICADA,A86,I,A8,A,0,999
A870,MENINGITIS ENTEROVIRAL G020*,A87,I,A8,A,0,999
A871,MENINGITIS DEBIDA A ADENOVIRUS G020*,A87,I,A8,A,0,999
A872,CORIOMENINGITIS LINFOCITICA,A87,I,A8,A,0,999
A878,OTRAS MENINGITIS VIRALES,A87,I,A8,A,0,999
A879,MENINGITIS VIRAL SIN OTRA ESPECIFICACION,A87,I,A8,A,0,999
A880,FIEBRE EXANTEMATICA ENTEROVIRAL [EXANTEMA DE BOSTON],A88,I,A8,A,0,999
A881,VERTIGO EPIDEMICO,A88,I,A8,A,0,999
A888,OTRAS INFECCIONES VIRALES ESPECIFICADAS DEL SISTEMA NERVIOSO CENTRAL,A88,I,A8,A,0,999
A89X,INFECCION VIRAL DEL SISTEMA NERVIOSO CENTRAL NO ESPECIFICADA,A89,I,A8,A,0,999
A90X,FIEBRE DEL DENGUE [DENGUE CLASICO],A90,I,A9,A,0,999
A91X,FIEBRE DEL DENGUE HEMORRAGICO,A91,I,A9,A,0,999
A920,ENFERMEDAD POR VIRUS CHIKUNGUNYA,A92,I,A9,A,0,999
A921,FIEBRE DE O´NYONG-NYONG,A92,I,A9,A,0,999
A922,FIEBRE EQUINA VENEZOLANA,A92,I,A9,A,0,999
A923,FIEBRE DEL OESTE DEL NILO,A92,I,A9,A,0,999
A924,FIEBRE DEL VALLE DEL RIFT,A92,I,A9,A,0,999
A928,OTRAS FIEBRES VIRALES ESPECIFICADAS TRANSMITIDAS POR MOSQUITOS,A92,I,A9,A,0,999
A929,FIEBRE VIRAL TRANSMITIDA POR MOSQUITO SIN OTRA ESPECIFICACION,A92,I,A9,A,0,999
A930,ENFERMEDAD POR VIRUS DE OROPOUCHE,A93,I,A9,A,0,999
A931,FIEBRE TRANSMITIDA POR FLEBOTOMOS,A93,I,A9,A,0,999
A932,FIEBRE DE COLORADO TRANSMITIDA POR GARRAPATAS,A93,I,A9,A,0,999
A938,OTRAS FIEBRES VIRALES ESPECIFICADAS TRANSMITIDAS POR ANTROPODOS,A93,I,A9,A,0,999
A94X,FIEBRE VIRAL TRANSMITIDA POR ARTROPODOS NO ESPECIFICADA,A94,I,A9,A,0,999
A950,FIEBRE AMARILLA SELVATICA,A95,I,A9,A,0,999
A951,FIEBRE AMARILLA URBANA,A95,I,A9,A,0,999
A959,FIEBRE AMARILLA NO ESPECIFICADA,A95,I,A9,A,0,999
A960,FIEBRE HEMORRAGICA DE JUNIN,A96,I,A9,A,0,999
A961,FIEBRE HEMORRAGICA DE MACHUPO,A96,I,A9,A,0,999
A962,FIEBRE DE LASSA,A96,I,A9,A,0,999
A968,OTRAS FIEBRES HEMORRAGICAS POR ARENAVIRUS,A96,I,A9,A,0,999
A969,FIEBRE HEMORRAGICA POR ARENAVIRUS SIN OTRA ESPECIFICACION,A96,I,A9,A,0,999
A980,FIEBRE HEMORRAGICA DE CRIMEA-CONGO,A98,I,A9,A,0,999
A981,FIEBRE HEMORRAGICA DE OMSK,A98,I,A9,A,0,999
A982,ENFERMEDAD DE LA SELVA DE KYASANUR,A98,I,A9,A,0,999
A983,ENFERMEDAD POR EL VIRUS DE MARBURG,A98,I,A9,A,0,999
A984,ENFERMEDAD POR EL VIRUS DE EBOLA,A98,I,A9,A,0,999
A985,FIEBRES HEMORRAGICAS CON SINDROME RENAL,A98,I,A9,A,0,999
A988,OTRAS FIEBRES HEMORRAGICAS VIRALES ESPECIFICADAS,A98,I,A9,A,0,999
A99X,FIEBRE VIRAL HEMORRAGICA NO ESPECIFICADA,A99,I,A9,A,0,999
B000,ECZEMA HERPETICO,B00,I,B0,A,0,999
B001,DERMATITIS VESICULAR HERPETICA,B00,I,B0,A,0,999
B002,GINGIVOESTOMATITIS Y FARINGOAMIGDALITIS HERPETICA,B00,I,B0,A,0,999
B003,MENINGITIS HERPETICA G020*,B00,I,B0,A,0,999
B004,ENCEFALITIS HERPETICA G051*,B00,I,B0,A,0,999
B005,OCULOPATIA HERPETICA,B00,I,B0,A,0,999
B007,ENFERMEDAD HERPETICA DISEMINADA,B00,I,B0,A,0,999
B008,OTRAS FORMAS DE INFECCIONES HERPETICAS,B00,I,B0,A,0,999
B009,INFECCION DEBIDA A EL VIRUS DEL HERPES NO ESPECIFICADA,B00,I,B0,A,0,999
B010,MENINGITIS DEBIDA A LA VARICELA G020*,B01,I,B0,A,0,999
B011,ENCEFALITIS DEBIDA A LA VARICELA G051*,B01,I,B0,A,0,999
B012,NEUMONIA DEBIDA A LA VARICELA J171*,B01,I,B0,A,0,999
B018,VARICELA CON OTRAS COMPLICACIONES,B01,I,B0,A,0,999
B019,VARICELA SIN COMPLICACIONES,B01,I,B0,A,0,999
B020,ENCEFALITIS DEBIDA A HERPES ZOSTER G051*,B02,I,B0,A,0,999
B021,MENINGITIS DEBIDA A HERPES ZOSTER G020*,B02,I,B0,A,0,999
B022,HERPES ZOSTER CON OTROS COMPROMISOS DEL SISTEMA NERVIOSO,B02,I,B0,A,0,999
B023,HERPES ZOSTER OCULAR,B02,I,B0,A,0,999
B027,HERPES ZOSTER DISEMINADO,B02,I,B0,A,0,999
B028,HERPES ZOSTER CON OTRAS COMPLICACIONES,B02,I,B0,A,0,999
B029,HERPES ZOSTER SIN COMPLICACIONES,B02,I,B0,A,0,999
B03X,VIRUELA,B03,I,B0,A,0,999
B04X,VIRUELA DE LOS MONOS,B04,I,B0,A,0,999
B050,SARAMPION COMPLICADO CON ENCEFALITIS G051*,B05,I,B0,A,0,999
B051,SARAMPION COMPLICADO CON MENINGITIS G020*,B05,I,B0,A,0,999
B052,SARAMPION COMPLICADO CON NEUMONIA J171*,B05,I,B0,A,0,999
B053,SARAMPION COMPLICADO CON OTITIS MEDIA H671*,B05,I,B0,A,0,999
B054,SARAMPION CON COMPLICACIONES INTESTINALES,B05,I,B0,A,0,999
B058,SARAMPION CON OTRAS COMPLICACIONES,B05,I,B0,A,0,999
B059,SARAMPION SIN COMPLICACIONES,B05,I,B0,A,0,999
B060,RUBEOLA CON COMPLICACIONES NEUROLOGICAS,B06,I,B0,A,0,999
B068,RUBEOLA CON OTRAS COMPLICACIONES,B06,I,B0,A,0,999
B069,RUBEOLA SIN COMPLICACIONES,B06,I,B0,A,0,999
B07X,VERRUGAS VIRICAS,B07,I,B0,A,0,999
B080,OTRAS INFECCIONES DEBIDAS A ORTOPOXVIRUS,B08,I,B0,A,0,999
B081,MOLUSCO CONTAGIOSO,B08,I,B0,A,0,999
B082,EXANTEMA SUBITO [SEXTA ENFERMEDAD],B08,I,B0,A,0,999
B083,ERITEMA INFECCIOSO [QUINTA ENFERMEDAD],B08,I,B0,A,0,999
B084,ESTOMATITIS VESICULAR ENTEROVIRAL CON EXANTEMA,B08,I,B0,A,0,999
B085,FARINGITIS VESICULAR ENTEROVIRICA,B08,I,B0,A,0,999
B088,OTRAS INFECCIONES VIRALES ESPECIFICADAS CARACTERIZADAS POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS,B08,I,B0,A,0,999
B09X,INFECCION VIRAL NO ESPECIFICADA CARACTERIZADA POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS,B09,I,B0,A,0,999
B150,HEPATITIS AGUDA TIPO A SIN COMA HEPATICO,B15,I,B1,A,0,999
B159,HEPATITIS AGUDA TIPO A CON COMA HEPATICO,B15,I,B1,A,0,999
B160,HEPATITIS AGUDA TIPO B CON AGENTE DELTA COINFECCION CON COMA HEPATICO,B16,I,B1,A,0,999
B161,HEPATITIS AGUDA TIPO B CON AGENTE DELTA COINFECCION SIN COMA HEPATICO,B16,I,B1,A,0,999
B162,HEPATITIS AGUDA TIPO B SIN AGENTE DELTA CON COMA HEPATICO,B16,I,B1,A,0,999
B169,HEPATITIS AGUDA TIPO B SIN AGENTE DELTA Y SIN COMA HEPATICO,B16,I,B1,A,0,999
B170,INFECCION SUPERINFECCION AGUDA POR AGENTE DELTA EN EL PORTADOR DE HEPATITIS B,B17,I,B1,A,0,999
B171,HEPATITIS AGUDA TIPO C,B17,I,B1,A,0,999
B172,HEPATITIS AGUDA TIPO E,B17,I,B1,A,0,999
B178,OTRAS HEPATITIS VIRALES AGUDAS ESPECIFICADAS,B17,I,B1,A,0,999
B180,HEPATITIS VIRAL TIPO B CRONICA CON AGENTE DELTA,B18,I,B1,A,0,999
B181,HEPATITIS VIRAL TIPO B CRONICA SIN AGENTE DELTA,B18,I,B1,A,0,999
B182,HEPATITIS VIRAL TIPO C CRONICA,B18,I,B1,A,0,999
B188,OTRAS HEPATITIS VIRALES CRONICAS,B18,I,B1,A,0,999
B189,HEPATITIS VIRAL CRONICA SIN OTRA ESPECIFICACION,B18,I,B1,A,0,999
B190,HEPATITIS VIRAL NO ESPECIFICADA CON COMA,B19,I,B1,A,0,999
B199,HEPATITIS VIRAL NO ESPECIFICADA SIN COMA,B19,I,B1,A,0,999
B200,ENFERMEDAD POR EL VIH RESULTANTE EN INFECCION POR MICOBACTERIAS,B20,I,B2,A,0,999
B201,ENFERMEDAD POR EL VIH RESULTANTE EN OTRAS INFECCIONES BACTERIANAS,B20,I,B2,A,0,999
B202,ENFERMEDAD POR VIH RESULTANTE EN ENFERMEDAD POR CITOMEGALOVIRUS,B20,I,B2,A,0,999
B203,ENFERMEDAD POR VIH RESULTANTE EN OTRAS INFECCIONES VIRALES,B20,I,B2,A,0,999
B204,ENFERMEDAD POR VIH RESULTANTE EN CANDIDIASIS,B20,I,B2,A,0,999
B205,ENFERMEDAD POR VIH RESULTANTE EN OTRAS MICOSIS,B20,I,B2,A,0,999
B206,ENFERMEDAD POR VIH RESULTANTE EN NEUMONIA POR PNEUMOCYSTIS CARINII,B20,I,B2,A,0,999
B207,ENFERMEDAD POR VIH RESULTANTE EN INFECCIONES MULTIPLES,B20,I,B2,A,0,999
B208,ENFERMEDAD POR VIH RESULTANTE EN OTRAS ENFERMEDADES INFECCIOSAS O PARASITARIAS,B20,I,B2,A,0,999
B209,ENFERMEDAD POR VIH RESULTANTE EN ENFERMEDAD INFECCIOSA O PARASITARIA NO ESPECIFICADA,B20,I,B2,A,0,999
B210,ENFERMEDAD POR VIH RESULTANTE EN SARCOMA DE KAPOSI,B21,I,B2,A,0,999
B211,ENFERMEDAD POR VIH RESULTANTE EN LINFOMA DE BURKITT,B21,I,B2,A,0,999
B212,ENFERMEDAD POR VIH RESULTANTE EN OTROS TIPOS DE LINFOMA NO HODGKIN,B21,I,B2,A,0,999
B213,ENFERMEDAD POR VIH RESULTANTE EN OTROS TUMORES MALIGNOS DEL TEJIDO LINFOIDE HEMATOPOYETICO Y TEJIDOS RELACIONADOS,B21,I,B2,A,0,999
B217,ENFERMEDAD POR VIH RESULTANTE EN TUMORES MALIGNOS MULTIPLES,B21,I,B2,A,0,999
B218,ENFERMEDAD POR VIH RESULTANTE EN OTROS TUMORES MALIGNOS,B21,I,B2,A,0,999
B219,ENFERMEDAD POR VIH RESULTANTE EN TUMORES MALIGNOS NO ESPECIFICADOS,B21,I,B2,A,0,999
B220,ENFERMEDAD POR VIH RESULTANTE EN ENCEFALOPATIA,B22,I,B2,A,0,999
B221,ENFERMEDAD POR VIH RESULTANTE EN NEUMONITIS LINFOIDE INTERSTICIAL,B22,I,B2,A,0,999
B222,ENFERMEDAD POR VIH RESULTANTE EN SINDROME CAQUECTICO,B22,I,B2,A,0,999
B227,ENFERMEDAD POR VIH RESULTANTE EN ENFERMEDADES MULTIPLES CLASIFICADAS EN OTRA PARTE,B22,I,B2,A,0,999
B230,SINDROME DE INFECCION AGUDA DEBIDA A VIH,B23,I,B2,A,0,999
B231,ENFERMEDAD POR VIH RESULTANTE EN LINFADENOPATIA GENERALIZADA PERSISTENTE,B23,I,B2,A,0,999
B232,ENFERMEDAD POR VIH RESULTANTE EN ANORMALIDADES INMUNOLOGICAS Y HEMATOLOGICAS NO CLASIFICADAS EN OTRA PARTE,B23,I,B2,A,0,999
B238,ENFERMEDAD POR VIH RESULTANTE EN OTRAS AFECCIONES ESPECIFICADAS,B23,I,B2,A,0,999
B24X,ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA VIH SIN OTRA ESPECIFICACION,B24,I,B2,A,0,999
B250,NEUMONITIS DEBIDA A VIRUS CITOMEGALICO J171*,B25,I,B2,A,0,999
B251,HEPATITIS DEBIDA A VIRUS CITOMEGALICO,B25,I,B2,A,0,999
B252,PANCREATITIS DEBIDA A VIRUS CITOMEGALICO,B25,I,B2,A,0,999
B258,OTRAS ENFERMEDADES DEBIDAS A VIRUS CITOMEGALICO,B25,I,B2,A,0,999
B259,ENFERMEDAD POR VIRUS CITOMEGALICO NO ESPECIFICADA,B25,I,B2,A,0,999
B260,ORQUITIS POR PAROTIDITIS N511*,B26,I,B2,M,0,999
B261,MENINGITIS POR PAROTIDITIS G020*,B26,I,B2,A,0,999
B262,ENCEFALITIS POR PAROTIDITIS G051*,B26,I,B2,A,0,999
B263,PANCREATITIS POR PAROTIDITIS K871*,B26,I,B2,A,0,999
B268,PAROTIDITIS INFECCIOSA CON OTRAS COMPLICACIONES,B26,I,B2,A,0,999
B269,PAROTIDITIS SIN COMPLICACIONES,B26,I,B2,A,0,999
B270,MONONUCLEOSIS DEBIDA A HERPES VIRUS GAMMA,B27,I,B2,A,0,999
B271,MONONUCLEOSIS POR CITOMEGALOVIRUS,B27,I,B2,A,0,999
B278,OTRAS MONONUCLEOSIS INFECCIOSAS,B27,I,B2,A,0,999
B279,MONONUCLEOSIS INFECCIOSA NO ESPECIFICADA,B27,I,B2,A,0,999
B300,QUERATOCONJUNTIVITIS DEBIDA A ADENOVIRUS H192*,B30,I,B3,A,0,999
B301,CONJUNTIVITIS DEBIDA A ADENOVIRUS H131*,B30,I,B3,A,0,999
B302,FARINGOCONJUNTIVITIS VIRAL,B30,I,B3,A,0,999
B303,CONJUNTIVITIS EPIDEMICA AGUDA HEMORRAGICA ENTEROVIRICA H131*,B30,I,B3,A,0,999
B308,OTRAS CONJUNTIVITIS VIRALES H131*,B30,I,B3,A,0,999
B309,CONJUNTIVITIS VIRAL SIN OTRA ESPECIFICACION,B30,I,B3,A,0,999
B330,MIALGIA EPIDEMICA,B33,I,B3,A,0,999
B331,ENFERMEDAD DEL RIO ROSS,B33,I,B3,A,0,999
B332,CARDITIS VIRAL,B33,I,B3,A,0,999
B333,INFECCIONES DEBIDAS A RETROVIRUS NO CLASIFICADAS EN OTRA PARTE,B33,I,B3,A,0,999
B338,OTRAS ENFERMEDADES VIRALES ESPECIFICADAS,B33,I,B3,A,0,999
B340,INFECCION DEBIDA A ADENOVIRUS SIN OTRA ESPECIFICACION,B34,I,B3,A,0,999
B341,INFECCION DEBIDA A ENTEROVIRUS SIN OTRA ESPECIFICACION,B34,I,B3,A,0,999
B342,INFECCION DEBIDA A CORONAVIRUS SIN OTRA ESPECIFICACION,B34,I,B3,A,0,999
B343,INFECCION DEBIDA A PARVOVIRUS SIN OTRA ESPECIFICACION,B34,I,B3,A,0,999
B344,INFECCION DEBIDA A PAPOVAVIRUS SIN OTRA ESPECIFICACION,B34,I,B3,A,0,999
B348,OTRAS INFECCIONES VIRALES DE SITIO NO ESPECIFICADO,B34,I,B3,A,0,999
B349,INFECCION VIRAL NO ESPECIFICADA,B34,I,B3,A,0,999
B350,TIÑA DE LA BARBA Y DEL CUERO CABELLUDO,B35,I,B3,A,0,999
B351,TIÑA DE LAS UÑAS,B35,I,B3,A,0,999
B352,TIÑA DE LA MANO,B35,I,B3,A,0,999
B353,TIÑA DEL PIE [TINEA PEDIS],B35,I,B3,A,0,999
B354,TIÑA DEL CUERPO [TINEA CORPORIS],B35,I,B3,A,0,999
B355,TIÑA IMBRICADA [TINEA IMBRICATA],B35,I,B3,A,0,999
B356,TIÑA INGUINAL [TINEA CRURIS],B35,I,B3,A,0,999
B358,OTRAS DERMATOFITOSIS,B35,I,B3,A,0,999
B359,DERMATOFITOSIS NO ESPECIFICADA,B35,I,B3,A,0,999
B360,PITIRIASIS VERSICOLOR,B36,I,B3,A,0,999
B361,TIÑA NEGRA,B36,I,B3,A,0,999
B362,PIEDRA BLANCA,B36,I,B3,A,0,999
B363,PIEDRA NEGRA,B36,I,B3,A,0,999
B368,OTRAS MICOSIS SUPERFICIALES ESPECIFICADAS,B36,I,B3,A,0,999
B369,MICOSIS SUPERFICIAL SIN OTRA ESPECIFICACION,B36,I,B3,A,0,999
B370,ESTOMATITIS CANDIDIASICA,B37,I,B3,A,0,999
B371,CANDIDIASIS PULMONAR,B37,I,B3,A,0,999
B372,CANDIDIASIS DE LA PIEL Y DE LAS UÑAS,B37,I,B3,A,0,999
B373,CANDIDIASIS DE LA VULVA Y DE LA VAGINA N771*,B37,I,B3,F,0,999
B374,CANDIDIASIS DE OTRAS LOCALIZACIONES UROGENITALES,B37,I,B3,A,0,999
B375,MENINGITIS DEBIDA A CANDIDA G021*,B37,I,B3,A,0,999
B376,ENDOCARDITIS DEBIDA A CANDIDA I398*,B37,I,B3,A,0,999
B377,SEPTICEMIA DEBIDA A CANDIDA,B37,I,B3,A,0,999
B378,CANDIDIASIS DE OTROS SITIOS,B37,I,B3,A,0,999
B379,CANDIDIASIS NO ESPECIFICADA,B37,I,B3,A,0,999
B380,COCCIDIOIDOMICOSIS PULMONAR AGUDA,B38,I,B3,A,0,999
B381,COCCIDIOIDOMICOSIS PULMONAR CRONICA,B38,I,B3,A,0,999
B382,COCCIDIOIDOMICOSIS PULMONAR SIN OTRA ESPECIFICACION,B38,I,B3,A,0,999
B383,COCCIDIOIDOMICOSIS CUTANEA,B38,I,B3,A,0,999
B384,MENINGITIS DEBIDA A COCCIDIOIDOMICOSIS G021*,B38,I,B3,A,0,999
B387,COCCIDIOIDOMICOSIS DISEMINADA,B38,I,B3,A,0,999
B388,OTRAS FORMAS DE COCCIDIOIDOMICOSIS,B38,I,B3,A,0,999
B389,COCCIDIOIDOMICOSIS NO ESPECIFICADA,B38,I,B3,A,0,999
B390,INFECCION PULMONAR AGUDA DEBIDA A HISTOPLASMA CAPSULATUM,B39,I,B3,A,0,999
B391,INFECCION PULMONAR CRONICA DEBIDA A HISTOPLASMA CAPSULATUM,B39,I,B3,A,0,999
B392,INFECCION PULMONAR DEBIDA A HISTOPLASMA CAPSULATUM SIN OTRA ESPECIFICACION,B39,I,B3,A,0,999
B393,INFECCION DISEMINADA DEBIDA A HISTOPLASMA CAPSULATUM,B39,I,B3,A,0,999
B394,HISTOPLASMOSIS DEBIDA A HISTOPLASMA CAPSULATUM SIN OTRA ESPECIFICACION,B39,I,B3,A,0,999
B395,INFECCION DEBIDA A HISTOPLASMA DUBOISII,B39,I,B3,A,0,999
B399,HISTOPLASMOSIS NO ESPECIFICADA,B39,I,B3,A,0,999
B400,BLASTOMICOSIS PULMONAR AGUDA,B40,I,B4,A,0,999
B401,BLASTOMICOSIS PULMONAR CRONICA,B40,I,B4,A,0,999
B402,BLASTOMICOSIS PULMONAR SIN OTRA ESPECIFICACION,B40,I,B4,A,0,999
B403,BLASTOMICOSIS CUTANEA,B40,I,B4,A,0,999
B407,BLASTOMICOSIS DISEMINADA,B40,I,B4,A,0,999
B408,OTRAS FORMAS DE BLASTOMICOSIS,B40,I,B4,A,0,999
B409,BLASTOMICOSIS NO ESPECIFICADA,B40,I,B4,A,0,999
B410,PARACOCCIDIOIDOMICOSIS PULMONAR,B41,I,B4,A,0,999
B417,PARACOCCIDIOIDOMICOSIS DISEMINADA,B41,I,B4,A,0,999
B418,OTRAS FORMAS PARACOCCIDIOIDOMICOSIS,B41,I,B4,A,0,999
B419,PARACOCCIDIOIDOMICOSIS NO ESPECIFICADA,B41,I,B4,A,0,999
B420,ESPOROTRICOSIS PULMONAR J998*,B42,I,B4,A,0,999
B421,ESPOROTRICOSIS LINFOCUTANEA,B42,I,B4,A,0,999
B427,ESPOROTRICOSIS DISEMINADA,B42,I,B4,A,0,999
B428,OTRAS FORMAS DE ESPOROTRICOSIS,B42,I,B4,A,0,999
B429,ESPOROTRICOSIS NO ESPECIFICADA,B42,I,B4,A,0,999
B430,CROMOMICOSIS CUTANEA,B43,I,B4,A,0,999
B431,ABSCESO CEREBRAL FEOMICOTICO,B43,I,B4,A,0,999
B432,ABSCESO Y QUISTE SUBCUTANEO FEOMICOTICO,B43,I,B4,A,0,999
B438,OTRAS FORMAS DE CROMOMICOSIS,B43,I,B4,A,0,999
B439,CROMOMICOSIS NO ESPECIFICADA,B43,I,B4,A,0,999
B440,ASPERGILOSIS PULMONAR INVASIVA,B44,I,B4,A,0,999
B441,OTRAS ASPERGILOSIS PULMONARES,B44,I,B4,A,0,999
B442,ASPERGILOSIS AMIGDALINA,B44,I,B4,A,0,999
B447,ASPERGILOSIS DISEMINADA,B44,I,B4,A,0,999
B448,OTRAS FORMAS DE ASPERGILOSIS,B44,I,B4,A,0,999
B449,ASPERGILOSIS NO ESPECIFICADA,B44,I,B4,A,0,999
B450,CRIPTOCOCOSIS PULMONAR,B45,I,B4,A,0,999
B451,CRIPTOCOCOSIS CEREBRAL,B45,I,B4,A,0,999
B452,CRIPTOCOCOSIS CUTANEA,B45,I,B4,A,0,999
B453,CRIPTOCOCOSIS OSEA,B45,I,B4,A,0,999
B457,CRIPTOCOCOSIS DISEMINADA,B45,I,B4,A,0,999
B458,OTRAS FORMAS DE CRIPTOCOCOSIS,B45,I,B4,A,0,999
B459,CRIPTOCOCOSIS NO ESPECIFICADA,B45,I,B4,A,0,999
B460,MUCORMICOSIS PULMONAR,B46,I,B4,A,0,999
B461,MUCORMICOSIS RINOCEREBRAL,B46,I,B4,A,0,999
B462,MUCORMICOSIS GASTROINTESTINAL,B46,I,B4,A,0,999
B463,MUCORMICOSIS CUTANEA,B46,I,B4,A,0,999
B464,MUCORMICOSIS DISEMINADA,B46,I,B4,A,0,999
B465,MUCORMICOSIS SIN OTRA ESPECIFICACION,B46,I,B4,A,0,999
B468,OTRAS CIGOMICOSIS,B46,I,B4,A,0,999
B469,CIGOMICOSIS NO ESPECIFICADA,B46,I,B4,A,0,999
B470,EUMICETOMA,B47,I,B4,A,0,999
B471,ACTINOMICETOMA,B47,I,B4,A,0,999
B479,MICETOMA NO ESPECIFICADO,B47,I,B4,A,0,999
B480,LOBOMICOSIS,B48,I,B4,A,0,999
B481,RINOSPORIDIOSIS,B48,I,B4,A,0,999
B482,ALESQUERIASIS,B48,I,B4,A,0,999
B483,GEOTRICOSIS,B48,I,B4,A,0,999
B484,PENICILOSIS,B48,I,B4,A,0,999
B487,MICOSIS OPORTUNISTAS,B48,I,B4,A,0,999
B488,OTRAS MICOSIS ESPECIFICADAS,B48,I,B4,A,0,999
B49X,MICOSIS NO ESPECIFICADA,B49,I,B4,A,0,999
B500,PALUDISMO DEBIDO A PLASMODIUM FALCIPARUM CON COMPLICACIONES CEREBRALES,B50,I,B5,A,0,999
