tipo_entidad,tipo_identificacion,num_identificacion,cod_eapb,nombre,cod_mpio
2,MU,25335,25335,Secretaria de GUAYABETAL,25335
2,MU,25339,25339,Secretaria de GUTIERREZ,25339
2,MU,25368,25368,Secretaria de JERUSALEN,25368
2,MU,25372,25372,Municipal de JUNiN,25372
2,MU,25377,25377,Secretaria de LA CALERA,25377
2,MU,25386,25386,Secretaria de LA MESA,25386
2,MU,25394,25394,Secretaria de LA PALMA,25394
2,MU,25398,25398,Secretaria de LA PENA,25398
2,MU,25402,25402,Secretaria de LA VEGA,25402
2,MU,25407,25407,Secretaria de LENGUAZAQUE,25407
2,MU,25426,25426,Secretaria de MACHETA,25426
2,MU,25430,25430,Secretaria de MADRID,25430
2,MU,25436,25436,Secretaria de MANTA,25436
2,MU,25438,25438,Secretaria de MEDINA,25438
2,MU,25473,25473,Municipal de Mosquera,25473
2,MU,25483,25483,Secretaria de NARINO,25483
2,MU,25486,25486,Secretaria de NEMOCON,25486
2,MU,25488,25488,Secretaria de NILO,25488
2,MU,25489,25489,Municipal de NIMAIMA,25489
2,MU,25491,25491,Secretaria de NOCAIMA,25491
2,MU,25513,25513,Secretaria de PACHO,25513
2,MU,25518,25518,Secretaria de PAIME,25518
2,MU,25524,25524,Secretaria de PANDI,25524
2,MU,25530,25530,Secretaria de PARATEBUENO,25530
2,MU,25535,25535,Secretaria de PASCA,25535
2,MU,25572,25572,Secretaria de PUERTO SALGAR,25572
2,MU,25580,25580,Secretaria de PULI,25580
2,MU,25592,25592,Secretaria de QUEBRADANEGRA,25592
2,MU,25594,25594,Secretaria de QUETAME,25594
2,MU,25596,25596,Secretaria de QUIPILE,25596
2,MU,25612,25612,Municipal de RICAURTE,25612
2,MU,25645,25645,Municipal de SAN ANTONIO DEL TEQUENDAMA Cundinamarca,25645
2,MU,25649,25649,Secretaria de SAN BERNARDO,25649
2,MU,25181,25181,Secretaria de CHOACHI,25181
2,MU,25662,25662,Secretaria de SAN JUAN DE RIO SECO,25662
2,MU,25718,25718,Secretaria de SASAIMA,25718
2,MU,25736,25736,Secretaria de SESQUILE,25736
2,MU,25740,25740,Secretaria de SIBATE,25740
2,MU,25743,25743,Municipal de SILVANIA,25743
2,MU,25745,25745,Secretaria de SIMIJACA,25745
2,MU,25754,25754,Secretaria de SOACHA,25754
2,MU,25758,25758,Secretaria de SOPO,25758
2,MU,25769,25769,Secretaria de SUBACHOQUE,25769
2,MU,25772,25772,Municipal de SUESCA,25772
2,MU,25777,25777,Secretaria de SUPATA,25777
2,MU,25779,25779,Secretaria de SUSA,25779
2,MU,25781,25781,Secretaria de SUTATAUSA,25781
2,MU,25785,25785,Secretaria de TABIO,25785
2,MU,25793,25793,Municipal de TAUSA,25793
2,MU,25797,25797,Secretaria de TENA,25797
2,MU,25799,25799,Secretaria de TENJO,25799
2,MU,25805,25805,Secretaria de TIBACUY,25805
2,MU,25807,25807,Secretaria de TIBIRITA,25807
2,MU,25815,25815,Secretaria de TOCAIMA,25815
2,MU,25817,25817,Secretaria de TOCANCIPA,25817
2,MU,25823,25823,Secretaria de TOPAIPI,25823
2,MU,25839,25839,Secretaria de UBALA,25839
2,MU,25841,25841,Secretaria de UBAQUE,25841
2,MU,25843,25843,Secretaria de VILLA DE SAN DIEGO DE UBATE,25843
2,MU,25845,25845,Municipal de UNE,25845
2,MU,25851,25851,Secretaria de UTICA,25851
2,MU,25862,25862,Secretaria de VERGARA,25862
2,MU,25867,25867,Municipal de VIANi,25867
2,MU,25871,25871,Secretaria de VILLAGOMEZ,25871
2,MU,25873,25873,Secretaria de VILLAPINZON,25873
2,MU,25875,25875,Secretaria de VILLETA,25875
2,MU,25878,25878,Secretaria de VIOTA,25878
2,MU,25885,25885,Secretaria de YACOPI,25885
2,MU,25898,25898,Secretaria de ZIPACON,25898
2,MU,25899,25899,Secretaria de ZIPAQUIRA,25899
2,DE,27,27000,DIRECCION DEPARTAMENTO ADMINISTRATIVO DE SALUD,27000
2,MU,27001,27001,Secretaria de Salud Municipal de Quibdo,27001
2,MU,27006,27006,Secretaria de ACANDI,27006
2,MU,27025,27025,Secretaria de ALTO BAUDO,27025
2,MU,27050,27050,Secretaria de ATRATO,27050
2,MU,27073,27073,Secretaria de BAGADO,27073
2,MU,27075,27075,Secretaria de BAHIA SOLANO,27075
2,MU,27077,27077,Secretaria de BAJO BAUDO,27077
2,MU,27099,27099,Secretaria de BOJAYA,27099
2,MU,27135,27135,Secretaria de EL CANTON DEL SAN PABLO,27135
2,MU,27150,27150,Secretaria de CARMEN DEL DARIEN,27150
2,MU,27160,27160,Secretaria de CERTEGUI,27160
2,MU,27205,27205,Secretaria de CONDOTO,27205
2,MU,27245,27245,Secretaria de EL CARMEN,27245
2,MU,27250,27250,Secretaria de el LITORAL DEL SAN JUAN,27250
2,MU,27361,27361,Secretaria de IsTMINA,27361
2,MU,27372,27372,Secretaria de JURADO,27372
2,MU,27413,27413,Secretaria de LLORO,27413
2,MU,27425,27425,Secretaria de MEDIO ATRATO,27425
2,MU,27430,27430,Secretaria de MEDIO BAUDO,27430
2,MU,27450,27450,Secretaria de MEDIO SAN JUAN,27450
2,MU,27491,27491,Secretaria de NOVITA,27491
2,MU,25658,25658,Secretaria de SAN FRANCISCO,25658
2,MU,27615,27615,Secretaria de RIOSUCIO,27615
2,MU,27660,27660,Secretaria de SAN JOSE DEL PALMAR,27660
2,MU,27745,27745,Secretaria de SIPI,27745
2,MU,27787,27787,Secretaria de TADO,27787
2,MU,27800,27800,Secretaria de UNGUIA,27800
2,MU,27810,27810,Secretaria de UNION PANAMERICANA,27810
2,DE,41,41000,SECRETARIA DEPARTAMENTAL DE SALUD,41000
2,MU,41001,41001,Secretaria de Salud Municipal de NEIVA,41001
2,MU,41006,41006,Municipal de ACEVEDO,41006
2,MU,41013,41013,Municipal de AGRADO,41013
2,MU,41016,41016,Municipal de AIPE,41016
2,MU,41020,41020,Municipal de ALGECIRAS,41020
2,MU,41026,41026,Municipal de ALTAMIRA,41026
2,MU,41078,41078,Municipal de BARAYA,41078
2,MU,41132,41132,Municipal de CAMPOALEGRE,41132
2,MU,41206,41206,Municipal de COLOMBIA,41206
2,MU,41244,41244,Municipal de ELiAS,41244
2,MU,41298,41298,Municipal de GARZoN,41298
2,MU,41306,41306,Municipal de GIGANTE,41306
2,MU,41319,41319,Municipal de GUADALUPE,41319
2,MU,41349,41349,Municipal de HOBO,41349
2,MU,41357,41357,Municipal de IQUIRA,41357
2,MU,41359,41359,Municipal de ISNOS,41359
2,MU,41378,41378,Municipal de LA ARGENTINA,41378
2,MU,41396,41396,Municipal de LA PLATA,41396
2,MU,41483,41483,Municipal de NaTAGa,41483
2,MU,41503,41503,Municipal de OPORAPA,41503
2,MU,41518,41518,Municipal de PAICOL,41518
2,MU,41524,41524,Municipal de PALERMO,41524
2,MU,41530,41530,Municipal de PALESTINA,41530
2,MU,41548,41548,Municipal de PITAL,41548
2,MU,41551,41551,Municipal de PITALITO,41551
2,MU,41615,41615,Municipal de RIVERA,41615
2,MU,41660,41660,Municipal de SALADOBLANCO,41660
2,MU,41668,41668,Municipal de SAN AGUSTiN,41668
2,MU,41676,41676,Municipal de SANTA MARiA,41676
2,MU,41770,41770,Municipal de SUAZA,41770
2,MU,41791,41791,Municipal de TARQUI,41791
2,MU,41797,41797,Municipal de TESALIA,41797
2,MU,41799,41799,Municipal de TELLO,41799
2,MU,41801,41801,Municipal de TERUEL,41801
2,MU,41807,41807,Municipal de TIMANa,41807
2,MU,41872,41872,Municipal de VILLAVIEJA,41872
2,MU,41885,41885,Municipal de YAGUARa,41885
2,DE,44,44000,SECRETARIA DEPARTAMENTAL DE SALUD,44000
2,MU,44001,44001,Secretaria de Salud Municipal de Riohacha,44001
2,MU,44035,44035,Secretaria de ALBANIA,44035
2,MU,44078,44078,Secretaria de BARRANCAS,44078
2,MU,44090,44090,Secretaria de DIBULLA,44090
2,MU,44098,44098,Municipal de DISTRACCIoN,44098
2,MU,44110,44110,Secretaria de EL MOLINO,44110
2,MU,44279,44279,Secretaria de FONSECA,44279
2,MU,44378,44378,Secretaria de HATONUEVO,44378
2,MU,44420,44420,Secretaria de LA JAGUA DEL PILAR,44420
2,MU,44430,44430,Secretaria de MAICAO,44430
2,MU,44560,44560,Secretaria de MANAURE,44560
2,MU,44650,44650,Secretaria de SAN JUAN DEL CESAR,44650
2,MU,44847,44847,Secretaria de URIBIA,44847
2,MU,27600,27600,Secretaria de RIO QUITO,27600
2,DE,47,47000,SECRETARIA DEDESARROLLO DE LA SALUD,47000
2,DI,47001,47001,SECRETARIA DE SALUD DISTRITAL MAGDALENA,47001
2,MU,47030,47030,Secretaria de ALGARROBO,47030
2,MU,47053,47053,Secretaria de ARACATACA,47053
2,MU,47058,47058,Secretaria de ARIGUANI,47058
2,MU,47161,47161,Secretaria de CERRO SAN ANTONIO,47161
2,MU,47170,47170,Municipal de CHibOLo,47170
2,MU,47189,47189,Secretaria de CIENAGA,47189
2,MU,47205,47205,Secretaria de CONCORDIA,47205
2,MU,47245,47245,Secretaria de EL BANCO,47245
2,MU,47258,47258,Municipal de EL PINON,47258
2,MU,47268,47268,Secretaria de EL RETEN,47268
2,MU,47288,47288,Municipal de FUNDACIoN,47288
2,MU,47318,47318,Secretaria de GUAMAL,47318
2,MU,47460,47460,Secretaria de NUEVA GRANADA,47460
2,MU,47541,47541,Secretaria de PEDRAZA,47541
2,MU,47545,47545,Secretaria de PIJINO DEL CARMEN,47545
2,MU,47551,47551,Secretaria de PIVIJAY,47551
2,MU,47555,47555,Municipal de PLATO,47555
2,MU,47570,47570,Secretaria de PUEBLOVIEJO,47570
2,MU,47605,47605,Secretaria de REMOLINO,47605
2,MU,47660,47660,Secretaria de SABANAS DE SAN ANGEL,47660
2,MU,47675,47675,Municipal de SALAMINA,47675
2,MU,47692,47692,Secretaria de SAN SEBASTIAN DE BUENAVISTA,47692
2,MU,47703,47703,Secretaria de SAN ZENON,47703
2,MU,47707,47707,Secretaria de SANTA ANA,47707
2,MU,47720,47720,Secretaria de SANTA BARBARA DE PINTO,47720
2,MU,47745,47745,Secretaria de SITIONUEVO,47745
2,MU,47798,47798,Secretaria de TENERIFE,47798
2,MU,47960,47960,Secretaria de ZAPAYAN,47960
2,MU,47980,47980,Secretaria de ZONA BANANERA,47980
2,DE,50,50000,SECRETARIA DEPARTAMENTAL DE SALUD,50000
2,MU,50001,50001,Secretaria Local de Salud de VILLAVICENCIO,50001
2,MU,50006,50006,Municipal de ACACiAS,50006
2,MU,50110,50110,Secretaria de BARRANCA DE UPIA,50110
2,MU,50124,50124,Secretaria de CABUYARO,50124
2,MU,50150,50150,Municipal de CASTILLA LA NUEVA,50150
2,MU,50223,50223,Municipal de CUBARRAL,50223
2,MU,50226,50226,Secretaria de CUMARAL,50226
2,MU,50245,50245,Secretaria de EL CALVARIO,50245
2,MU,50251,50251,Secretaria de EL CASTILLO,50251
2,MU,50270,50270,Municipal de EL DORADO,50270
2,MU,50287,50287,Municipal de FUENTE DE ORO,50287
2,MU,50313,50313,Municipal de GRANADA,50313
2,MU,50318,50318,Municipal de GUAMAL,50318
2,MU,50325,50325,Secretaria de MAPIRIPAN,50325
2,MU,50330,50330,Secretaria de MESETAS,50330
2,MU,50350,50350,Secretaria de LA MACARENA,50350
2,MU,50370,50370,Secretaria de URIBE,50370
2,MU,50400,50400,Secretaria de LEJANIAS,50400
2,MU,50450,50450,Secretaria de PUERTO CONCORDIA,50450
2,MU,50568,50568,Secretaria de PUERTO GAITAN,50568
2,MU,50573,50573,Municipal de PUERTO LoPEZ,50573
2,MU,50577,50577,Secretaria de PUERTO LLERAS,50577
2,MU,50590,50590,Municipal de PUERTO RICO,50590
2,MU,50606,50606,Secretaria de RESTREPO,50606
2,MU,50680,50680,Municipal de SAN CARLOS de GUAROA,50680
2,MU,44874,44874,Secretaria de VILLANUEVA,44874
2,MU,50689,50689,Municipal de SAN MARTiN,50689
2,MU,50711,50711,Secretaria de VISTAHERMOSA,50711
2,DE,52,52000,DIRECCION INSTITUTO DEPARTAMENTAL DE SALUD,52000
2,MU,52001,52001,Secretaria de Salud Municipal de PASTO,52001
2,MU,52019,52019,Municipal de ALBaN,52019
2,MU,52022,52022,Municipal de ALDAnA,52022
2,MU,52036,52036,Municipal de ANCUYa,52036
2,MU,52051,52051,Secretaria de ARBOLEDA,52051
2,MU,52079,52079,Secretaria de BARBACOAS,52079
2,MU,52083,52083,Municipal de BELeN,52083
2,MU,52110,52110,Municipal de BUESACO,52110
2,MU,52203,52203,Municipal de COLoN,52203
2,MU,52207,52207,Municipal de CONSACA,52207
2,MU,52210,52210,Municipal de CONTADERO,52210
2,MU,52215,52215,Secretaria de CORDOBA,52215
2,MU,52224,52224,Municipal de CUASPUD,52224
2,MU,52227,52227,Municipal de CUMBAL,52227
2,MU,52233,52233,Secretaria de CUMBITARA,52233
2,MU,52240,52240,Municipal de CHACHAGi,52240
2,MU,52250,52250,Secretaria de EL CHARCO,52250
2,MU,52254,52254,Secretaria de EL PENOL,52254
2,MU,52256,52256,Municipal de EL ROSARIO,52256
2,MU,52258,52258,Municipal de el TABLoN de gomez,52258
2,MU,52260,52260,Municipal de EL TAMBO,52260
2,MU,52287,52287,Municipal de FUNES,52287
2,MU,52317,52317,Municipal de GUACHUCAL,52317
2,MU,52320,52320,Municipal de GUAITARILLA,52320
2,MU,52323,52323,Municipal de GUALMATaN,52323
2,MU,52352,52352,Municipal de ILES,52352
2,MU,52354,52354,Municipal de IMUeS,52354
2,MU,52356,52356,Municipal de IPIALES,52356
2,MU,52378,52378,Municipal de LA CRUZ,52378
2,MU,52381,52381,Municipal de LA FLORIDA,52381
2,MU,52385,52385,Municipal de LA LLANADA,52385
2,MU,52390,52390,Secretaria de LA TOLA,52390
2,MU,52399,52399,Municipal de LA UNIoN,52399
2,MU,52405,52405,Municipal de LEIVA,52405
2,MU,52411,52411,Municipal de LINARES,52411
2,MU,52418,52418,Municipal de LOS ANDES,52418
2,MU,52427,52427,Secretaria de MAGI,52427
2,MU,52435,52435,Municipal de MALLAMA,52435
2,MU,52473,52473,Municipal de MOSQUERA,52473
2,MU,52480,52480,Secretaria de NARINO,52480
2,MU,52490,52490,Secretaria de OLAYA HERRERA,52490
2,MU,52506,52506,Municipal de OSPINA,52506
2,MU,52540,52540,Secretaria de POLICARPA,52540
2,MU,52560,52560,Municipal de POTOSi,52560
2,MU,52565,52565,Municipal de PROVIDENCIA,52565
2,MU,52573,52573,Municipal de PUERRES,52573
2,MU,52585,52585,Municipal de PUPIALES,52585
2,MU,52612,52612,Municipal de RICAURTE,52612
2,MU,52621,52621,Municipal de ROBERTO PAYaN,52621
2,MU,52678,52678,Secretaria de SAMANIEGO,52678
2,MU,52683,52683,Municipal de SANDONa,52683
2,MU,52685,52685,Municipal de SAN BERNARDO,52685
2,MU,52687,52687,Municipal de SAN LORENZO,52687
2,MU,52693,52693,Municipal de SAN PABLO,52693
2,MU,52694,52694,Municipal de SAN PEDRO DE CARTAGO,52694
2,MU,50686,50686,Secretaria de SAN JUANITO,50686
2,MU,52720,52720,Secretaria de SAPUYES,52720
2,MU,52786,52786,Secretaria de TAMINANGO,52786
2,MU,52788,52788,Municipal de TANGUA,52788
2,MU,52835,52835,Secretaria de TUMACO,52835
2,MU,52838,52838,Secretaria de TUQUERRES,52838
2,MU,52885,52885,Municipal de YACUANQUER,52885
2,DE,54,54000,INSTITUTO DEPARTAMENTAL DE SALUD,54000
2,MU,54001,54001,Secretaria de Salud Municipal de Cucuta,54001
2,MU,54003,54003,Secretaria de ABREGO,54003
2,MU,54051,54051,Secretaria de ARBOLEDAS,54051
2,MU,54099,54099,Secretaria de BOCHALEMA,54099
2,MU,54109,54109,Secretaria de BUCARASICA,54109
2,MU,54125,54125,Secretaria de CACOTA,54125
2,MU,54128,54128,Secretaria de CACHIRA,54128
2,MU,54172,54172,Secretaria de CHINACOTA,54172
2,MU,54174,54174,Secretaria de CHITAGA,54174
2,MU,54206,54206,Secretaria de CONVENCION,54206
2,MU,54223,54223,Secretaria de CUCUTILLA,54223
2,MU,54239,54239,Secretaria de DURANIA,54239
2,MU,54245,54245,Secretaria de EL CARMEN,54245
2,MU,54250,54250,Secretaria de EL TARRA,54250
2,MU,54261,54261,Municipal de EL ZULIA,54261
2,MU,54313,54313,Secretaria de GRAMALOTE,54313
2,MU,54344,54344,Secretaria de HACARI,54344
2,MU,54347,54347,Municipal de HERRaN,54347
2,MU,54377,54377,Secretaria de LABATECA,54377
2,MU,54385,54385,Secretaria de LA ESPERANZA,54385
2,MU,54398,54398,Municipal de LA PLAYA,54398
2,MU,54405,54405,Municipal de LOS PATIOS,54405
2,MU,54418,54418,Secretaria de LOURDES,54418
2,MU,54480,54480,Secretaria de MUTISCUA,54480
2,MU,54498,54498,Secretaria de OCANA,54498
2,MU,54518,54518,Secretaria de PAMPLONA,54518
2,MU,54520,54520,Secretaria de PAMPLONITA,54520
2,MU,54553,54553,Secretaria de PUERTO SANTANDER,54553
2,MU,54599,54599,Secretaria de RAGONVALIA,54599
2,MU,54660,54660,Secretaria de SALAZAR,54660
2,MU,54670,54670,Secretaria de SAN CALIXTO,54670
2,MU,54673,54673,Secretaria de SAN CAYETANO,54673
2,MU,54680,54680,Secretaria de SANTIAGO,54680
2,MU,54720,54720,Secretaria de SARDINATA,54720
2,MU,54743,54743,Secretaria de SILOS,54743
2,MU,54800,54800,Secretaria de TEORAMA,54800
2,MU,54810,54810,Secretaria de TIBU,54810
2,MU,54820,54820,Secretaria de TOLEDO,54820
2,MU,54871,54871,Secretaria de VILLA CARO,54871
2,MU,54874,54874,Municipal de VILLA DEL ROSARIO,54874
2,DE,63,63000,INSTITUTO SECCIONAL DE SALUD DEL QUINDIO,63000
2,MU,63001,63001,Secretaria de Salud Municipal de ARMENIA,63001
2,MU,63111,63111,Secretaria de BUENAVISTA,63111
2,MU,63130,63130,Municipal de CALARCA,63130
2,MU,63190,63190,Secretaria de CIRCASIA,63190
2,MU,63212,63212,Secretaria de CORDOBA,63212
2,MU,63272,63272,Secretaria de FILANDIA,63272
2,MU,63302,63302,Secretaria de GENOVA,63302
2,MU,63401,63401,Secretaria de LA TEBAIDA,63401
2,MU,63470,63470,Secretaria de MONTENEGRO,63470
2,MU,52699,52699,Municipal de SANTACRUZ,52699
2,MU,63690,63690,Secretaria de SALENTO,63690
2,DE,66,66000,SECRETARIA DEPARTAMENTAL DE SALUD,66000
2,MU,66001,66001,Instituto de Salud Municipal de PEREIRA,66001
2,MU,66045,66045,Municipal de APiA,66045
2,MU,66075,66075,Municipal de BALBOA,66075
2,MU,66088,66088,Municipal de BELeN DE UMBRiA,66088
2,MU,66170,66170,Municipal de DOSQUEBRADAS,66170
2,MU,66318,66318,Secretaria de GUATICA,66318
2,MU,66383,66383,Municipal de LA CELIA,66383
2,MU,66400,66400,Municipal de LA VIRGINIA,66400
2,MU,66440,66440,Secretaria de MARSELLA,66440
2,MU,66456,66456,Municipal de MISTRATo,66456
2,MU,66572,66572,Secretaria de PUEBLO RICO,66572
2,MU,66594,66594,Municipal de QUINCHiA,66594
2,MU,66682,66682,Municipal de SANTA ROSA DE CABAL,66682
2,MU,66687,66687,Secretaria de SANTUARIO,66687
2,DE,68,68000,SECRETARIA DE SALUD DEPARTAMENTAL SANTANDER,68000
2,MU,68001,68001,Secretaria de Salud Municipal de BUCARAMANGA,68001
2,MU,68013,68013,Municipal de AGUADA,68013
2,MU,68020,68020,Municipal de ALBANIA,68020
2,MU,68051,68051,Municipal de ARATOCA,68051
2,MU,68077,68077,Municipal de BARBOSA,68077
2,MU,68079,68079,Municipal de BARICHARA,68079
2,MU,68081,68081,Municipal de BARRANCABERMEJA,68081
2,MU,68092,68092,Municipal de BETULIA,68092
2,MU,68101,68101,Secretaria de BOLIVAR,68101
2,MU,68121,68121,Municipal de CABRERA,68121
2,MU,68132,68132,Municipal de CALIFORNIA,68132
2,MU,68147,68147,Secretaria de CAPITANEJO,68147
2,MU,68152,68152,Secretaria de CARCASI,68152
2,MU,68160,68160,Municipal de CEPITa,68160
2,MU,68162,68162,Municipal de CERRITO,68162
2,MU,68167,68167,Secretaria de CHARALA,68167
2,MU,68169,68169,Municipal de CHARTA,68169
2,MU,68176,68176,Municipal de CHIMA,68176
2,MU,68179,68179,Municipal de CHIPATa,68179
2,MU,68190,68190,Secretaria de CIMITARRA,68190
2,MU,68207,68207,Municipal de CONCEPCIoN,68207
2,MU,68209,68209,Municipal de CONFINES,68209
2,MU,68211,68211,Secretaria de CONTRATACION,68211
2,MU,68217,68217,Municipal de COROMORO,68217
2,MU,68229,68229,Secretaria de CURITI,68229
2,MU,68235,68235,Municipal de EL CARMEN de chucuri,68235
2,MU,68245,68245,Municipal de EL GUACAMAYO,68245
2,MU,68250,68250,Municipal de EL PENoN,68250
2,MU,68255,68255,Municipal de EL PLAYoN,68255
2,MU,68264,68264,Municipal de ENCINO,68264
2,MU,68266,68266,Municipal de ENCISO,68266
2,MU,68271,68271,Municipal de FLORIaN,68271
2,MU,68276,68276,Secretaria de FLORIDABLANCA,68276
2,MU,68296,68296,Secretaria de GALAN,68296
2,MU,68298,68298,Secretaria de GAMBITA,68298
2,MU,68307,68307,Municipal de GIRoN,68307
2,MU,68318,68318,Municipal de GUACA,68318
2,MU,68320,68320,Secretaria de GUADALUPE,68320
2,MU,68322,68322,Municipal de GUAPOTa,68322
2,MU,68324,68324,Municipal de GUAVATa,68324
2,MU,68327,68327,Municipal de GEPSA,68327
2,MU,63594,63594,Secretaria de QUIMBAYA,63594
2,MU,68370,68370,Secretaria de JORDAN,68370
2,MU,68377,68377,Municipal de LA BELLEZA,68377
2,MU,68385,68385,Secretaria de LANDAZURI,68385
2,MU,68397,68397,Municipal de LA PAZ,68397
2,MU,68406,68406,Secretaria de LEBRIJA,68406
2,MU,68418,68418,Municipal de LOS SANTOS,68418
2,MU,68425,68425,Municipal de MACARAVITA,68425
2,MU,68432,68432,Secretaria de MALAGA,68432
2,MU,68444,68444,Secretaria de MATANZA,68444
2,MU,68464,68464,Secretaria de MOGOTES,68464
2,MU,68468,68468,Municipal de MOLAGAVITA,68468
2,MU,68498,68498,Municipal de OCAMONTE,68498
2,MU,68500,68500,Municipal de OIBA,68500
2,MU,68502,68502,Municipal de ONZAGA,68502
2,MU,68522,68522,Secretaria de PALMAR,68522
2,MU,68524,68524,Secretaria de PALMAS DEL SOCORRO,68524
2,MU,68533,68533,Municipal de PaRAMO,68533
2,MU,68547,68547,Secretaria de PIEDECUESTA,68547
2,MU,68549,68549,Municipal de PINCHOTE,68549
2,MU,68572,68572,Municipal de PUENTE NACIONAL,68572
2,MU,68573,68573,Municipal de PUERTO PARRA,68573
2,MU,68575,68575,Secretaria de PUERTO WILCHES,68575
2,MU,68615,68615,Municipal de RIONEGRO,68615
2,MU,68655,68655,Secretaria de SABANA DE TORRES,68655
2,MU,68669,68669,Secretaria de SAN ANDRES,68669
2,MU,68673,68673,Municipal de SAN BENITO,68673
2,MU,68679,68679,Secretaria de SAN GIL,68679
2,MU,68682,68682,Secretaria de SAN JOAQUIN,68682
2,MU,68684,68684,Secretaria de SAN JOSE DE MIRANDA,68684
2,MU,68686,68686,Municipal de SAN MIGUEL,68686
2,MU,68689,68689,Secretaria de SAN VICENTE DE CHUCURI,68689
2,MU,68705,68705,Secretaria de SANTA BARBARA,68705
2,MU,68720,68720,Municipal de SANTA HELENA del opon,68720
2,MU,68745,68745,Municipal de SIMACOTA,68745
2,MU,68755,68755,Secretaria de SOCORRO,68755
2,MU,68770,68770,Secretaria de SUAITA,68770
2,MU,68773,68773,Municipal de SUCRE,68773
2,MU,68780,68780,Municipal de SURATa,68780
2,MU,68820,68820,Municipal de TONA,68820
2,MU,68855,68855,Secretaria de VALLE de SAN JOSE,68855
2,MU,68861,68861,Secretaria de VELEZ,68861
2,MU,68867,68867,Municipal de VETAS,68867
2,MU,68872,68872,Municipal de VILLANUEVA,68872
2,MU,68895,68895,Secretaria de ZAPATOCA,68895
2,DE,70,70000,DEPARTAMENTO ADMINISTRATIVO DE SALUD SUCRE,70000
2,MU,70001,70001,Secretaria de Salud Municipal de SINCELEJO,70001
2,MU,70110,70110,Secretaria de BUENAVISTA,70110
2,MU,70124,70124,Secretaria de CAIMITO,70124
2,MU,70204,70204,Secretaria de COLOSO,70204
2,MU,70215,70215,Municipal de COROZAL,70215
2,MU,70221,70221,Secretaria de COVENAS,70221
2,MU,70230,70230,Secretaria de CHALAN,70230
2,MU,70233,70233,Secretaria de EL ROBLE,70233
2,MU,70235,70235,Municipal de GALERAS,70235
2,MU,70265,70265,Secretaria de GUARANDA,70265
2,MU,70400,70400,Secretaria de LA UNION,70400
2,MU,70418,70418,Municipal de LOS PALMITOS,70418
2,MU,70429,70429,Municipal de MAJAGUAL,70429
2,MU,68368,68368,Secretaria de JESUS MARIA,68368
2,MU,70508,70508,Municipal de OVEJAS,70508
2,MU,70670,70670,Secretaria de SAMPUES,70670
2,MU,70678,70678,Secretaria de SAN BENITO ABAD,70678
2,MU,70702,70702,Municipal de SAN JUAN DE BETULIA,70702
2,MU,70708,70708,Municipal de SAN MARCOS,70708
2,MU,70713,70713,Municipal de SAN ONOFRE,70713
2,MU,70717,70717,Municipal de SAN PEDRO,70717
2,MU,70742,70742,Municipal de SINCe,70742
2,MU,70771,70771,Secretaria de SUCRE,70771
2,MU,70820,70820,Secretaria de SANTIAGO DE TOLU,70820
2,MU,70823,70823,Secretaria de TOLU VIEJO,70823
2,DE,73,73000,SECRETARIA DEPARTAMENTAL DE SALUD DEL TOLIMA,73000
2,MU,73001,73001,Secretaria de Salud Municipal de IBAGUE,73001
2,MU,73024,73024,Municipal de ALPUJARRA,73024
