CODIGO CUPS,DESCRIPCION DEL PROCEDIMIENTO,Codigo Sistema CUPS,,Codigo Grupo CUPS,,Codigo Ambito CUPS,Codigo Sexo CUPS,Codigo Nivel Atencion
023400,DERIVACION VENTRICULAR A CAVIDAD Y ORGANOS ABDOMINALES SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
023401,VENTRICULOPERITONEOSTOMIA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
023402,DERIVACION CISTO PERITONEAL QUISTE VENTRICULAR A PERITONEO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
023500,DERIVACION VENTRICULAR AL APARATO URINARIO SOD +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
024100,IRRIGACION DE DERIVACION VENTRICULAR SOD,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
024200,SUSTITUCION O REEMPLAZO DE DERIVACION VENTRICULAR SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
024201,REEMPLAZO PARCIAL DE DERIVACION,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
024202,REEMPLAZO TOTAL DE DERIVACION,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
024300,RETIRO DE DERIVACION SOD +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
025000,IMPLANTE DE CATETER INTRAVENTRICULAR INTRACISTICO CON RESERVORIO SUBCUTANEO SOD +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
028100,LISIS DE ADHERENCIAS CORTICALES SOD +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
028200,IMPLANTACION DE DISPOSITIVO DE MONITORIA PARA PRESION INTRACRANEANA SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
028201,IMPLANTACION DE CATETER INTRACEREBRAL,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
028202,IMPLANTACION DE DISPOSITIVO EXTRADURAL,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
028203,IMPLANTACION DE DISPOSITIVO INTRACEREBRAL ELECTRODOS TRASDUCTORES DE PIC,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
028300,IMPLANTACION DE NEUROESTIMULADOR INTRACRANEAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
028301,IMPLANTACION DE NEUROESTIMULADOR POR CRANEOTOMIA GUIADA POR ESTEREOTAXIA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
028302,COLOCACION EPIDURAL DEL ELECTRODO DE NEUROESTIMULACION INTRACRANEAL,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
028303,IMPLANTACION PARENQUIMATOSA DEL ELECTRODO DE NEUROESTIMULACION INTRACRANEAL,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
028304,IMPLANTACION DE RECEPTOR ELECTROENCEFALOGRAFICO POR TREPANACION,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
028305,INSERCION DE REJILLA SUBDURAL,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
028400,COLOCACION DE TRACTOR CEFALICO HALO CHALECO SOD+,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
028500,EXTRACCION DE TRACTOR CEFALICO HALO CHALECO SOD+,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
028600,INJERTO INTRACEREBRAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
028601,INJERTO INTRACEREBRAL DE TEJIDO SUPRARRENAL,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
030100,EXTRACCION DE CUERPO EXTRAnO DEL CANAL RAQUIDEO SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
030101,EXTRACCION DE CUERPO EXTRAnO DEL CANAL RAQUIDEO POR LAMINECTOMIA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
030102,EXTRACCION DE CUERPO EXTRAnO DEL CANAL RAQUIDEO POR HEMILAMINECTOMIA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
030103,EXTRACCION DE CUERPO EXTRAnO DEL CANAL RAQUIDEO POR LAMINOTOMIA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
030200,EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
030201,EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINECTOMIA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
030202,EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR HEMILAMINECTOMIA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
030203,EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINOTOMIA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
030207,EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO EXCEPTO SEGMENTO CERVICAL Y RAICES ESPINALES POR FORAMINOTOMIA POSTERIO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
030300,EXPLORACION Y DESCOMPRESION DE RAIZ DE NERVIO ESPINAL SOD +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
030400,DRENAJE DE COLECCION ESPINAL EPIDURAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
030401,DRENAJE DE COLECCION EPIDURAL POR LAMINOTOMIA +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
030402,DRENAJE DE COLECCION EPIDURAL POR LAMINECTOMIA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
031100,RIZOTOMIA DE RAIZ NERVIO ESPINAL SOD +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
032100,CORDOTOMIA PERCUTANEA SOD,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
032200,CORDOTOMIA ABIERTA SOD,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
032300,TRACTOTOMIA UNO O DOS PAQUETES DE MEDULA ESPINAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
032301,LESION DE TRACTOS DE ENTRADA DE RAICES POSTERIORES DREZ POR RADIOFRECUENCIA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
032302,LESION DE TRACTOS DE ENTRADA DE RAICES POSTERIORES DREZ CON LASER,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
032400,MIELOTOMIA ABIERTA SOD +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
032401,MIELOTOMIA ABIERTA CON LASER,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
033100,PUNCION LUMBAR SOD +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,2
033200,BIOPSIA DE MEDULA ESPINAL O MENINGES ESPINALES SOD+,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
033201,BIOPSIA DE TUMOR INTRADURALES INTRAMEDULARES Y EXTRAMEDULARES CERVICALES DORSALES LUMBOSACROS O COCCIGEOS +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
033202,BIOPSIA ABIERTA DE TUMOR DEL FORAMEN MAGNO VIA LATERAL +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
034100,RESECCION DE TUMORES DEL FORAMEN MAGNO SOD º,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034101,RESECCION DE TUMOR DEL FORAMEN MAGNO POR CRANEOTOMIA DE FOSA POSTERIOR Y ESCISION DE ARCO POSTERIOR DE ATLAS +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034102,RESECCION DE TUMOR DEL FORAMEN MAGNO VIA TRANSCONDILEA +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034103,RESECCION DE TUMOR DEL FORAMEN MAGNO VIA TRANSORAL +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034200,RESECCION DE TUMORES EXTRADURALES EPIDURALES SOD º,1,Sistema Nervioso,11,Proced quirurgicos,H,A,SD
034201,RESECCION DE TUMOR EXTRADURAL EPIDURAL VIA POSTERIOR CON LAMINECTOMIA BILATERAL +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034202,RESECCION DE TUMOR EXTRADURAL EPIDURAL VIA POSTERIOR CON LAMINOPLASTIA +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034203,RESECCION DE TUMOR EXTRADURAL EPIDURAL VIA POSTERIOR CON SACRECTOMIA TOTAL O PARCIAL +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034204,RESECCION DE TUMOR EXTRADURAL EPIDURAL VIA ANTERIOR CON CORPECTOMIA Y ARTRODESIS +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034205,RESECCION DE TUMOR EXTRADURAL EPIDURAL VIA ANTERIOR CON CORPECTOMIA ARTRODESIS E INSTRUMENTACION +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034206,RESECCION DE TUMOR EXTRADURAL EPIDURAL CON INSTRUMENTACION VIA ANTERIOR Y POSTERIOR +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034300,RESECCION DE TUMORES INTRADURALES EXTRAMEDULARES SOD º,1,Sistema Nervioso,11,Proced quirurgicos,H,A,SD
034301,RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR VIA POSTERIOR POR LAMINECTOMIA BILATERAL +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034302,RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR VIA POSTERIOR CON LAMINOPLASTIA YO DUROPLASTIA +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034303,RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR VIA POSTERIOR POR LAMINECTOMIA Y FORAMINECTOMIA +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034304,RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR VIA POSTERIOR O POSTERO LATERAL +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034305,RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR VIA ANTERIOR +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034400,RESECCION DE TUMORES INTRADURALES INTRAMEDULARES SOD º,1,Sistema Nervioso,11,Proced quirurgicos,H,A,SD
034401,RESECCION DE TUMOR INTRADURAL INTRAMEDULAR VIA ANTERIOR +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
034402,RESECCION DE TUMOR INTRADURAL INTRAMEDULAR VIA POSTERIOR +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
035100,CORRECCION DE MALFORMACIONES DE MEDULA ESPINAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,H,A,SD
035101,CORRECCION DE MALFORMACIÓN DE MEDULA ESPINAL CON INSTRUMENTACION VIA POSTERIOR +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
035102,CORRECCION DE MALFORMACIÓN DE MEDULA ESPINAL CON MIELOTOMIA POSTERIOR +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
035103,CORRECCION DE MALFORMACIÓN DE MEDULA ESPINAL CON DESCOMPRESION VIA ANTERIOR +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
035104,CORRECCION DE MALFORMACIÓN DE MEDULA ESPINAL CON FUSION OSEA E INJERTO AUTOLOGO O HETEROLOGO +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
035105,CORRECCION DE MALFORMACIÓN DE MEDULA ESPINAL CON RESECCION DE TABIQUE OSEO +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
035106,CORRECCION DE MALFORMACIÓN DE MEDULA ESPINAL CON SECCION DE FILUM TERMINALIS +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
035107,CORRECCION DE MALFORMACIÓN DE MEDULA ESPINAL CON RESECCION DE CELE DUROPLASTIA Y PLASTIA DE PIEL +,1,Sistema Nervioso,11,Proced quirurgicos,H,A,3
035108,CIERRE O LIGADURA DE COMUNICACION PERSISTENTE ENTRE PIEL Y MEDULA ESPINAL SENO DERMICO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
035200,CORRECCION DE ANOMALIAS DE MEDULA ESPINAL EN UNION CRANEOCERVICAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
035201,CORRECCION DE ANOMALIA DE MEDULA ESPINAL EN UNION CRANEOCERVICAL POR CRANIECTOMIA SUBOCCIPITAL CON DUROPLASTIA +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
035202,CORRECCION DE ANOMALIA DE MEDULA ESPINAL EN UNION CRANEOCERVICAL POR CRANIECTOMIA SUBOCCIPITAL CON LAMINECTOMIA C1C2 Y,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
035400,REPARACION DE MENINGE ESPINAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
035401,PLASTIA O INJERTO DE MENINGE ESPINAL,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
035402,ESQUIRLECTOMIA CON PLASTIA O INJERTO DE MENINGE ESPINAL,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
035500,REPARACION DE FISTULA ESPINAL DE LIQUIDO CEFALORRAQUIDEO SOD +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
036100,LISIS O RESECCION DE ADHERENCIAS EXTRADURALES EN MEDULA ESPINAL Y RAICES DE NERVIOS ESPINALES SOD +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
037100,DERIVACION SIRINGO PERITONEAL ESPINAL SOD,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
037200,DERIVACION SIRINGO SUBDURAL ESPINAL SOD,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
037300,DERIVACION LUMBO PERITONEAL SOD,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
037400,DERIVACION LUMBAR EXTERNA SOD,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
037500,DERIVACION SIRINGO PLEURAL ESPINAL SOD,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
038100,INYECCIONES NEUROLITICAS SUBARACNOIDEAS SOD +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
038200,NEUROLISIS DE RAICES ESPINALES SOD +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
039000,INSERCION DE CATETER EN CANAL ESPINAL PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALEATIVA SOD,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
039001,INSERCION DE CATETER EPIDURAL EN CANAL ESPINAL PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
039002,INSERCION DE CATETER EPIDURAL EN CANAL ESPINAL CON PUERTA DE ENTRADA IMPLANTABLE PARA INFUSION DE SUSTANCIA TERAPEUTICA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
039003,INSERCION DE CATETER SUBARACNOIDEO EN CANAL ESPINAL PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
039004,INSERCION DE CATETER SUBARACNOIDEO EN CANAL ESPINAL CON PUERTA DE ENTRADA IMPLANTABLE PARA INFUSION DE SUSTANCIA TERAPEU,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
039100,INYECCION DE ANESTESICO EN EL CANAL ESPINAL SOD,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
039300,IMPLANTACION DE NEUROESTIMULADOR ESPINAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
039301,IMPLANTACION DE ELECTRODOS O RECEPTOR DE NEUROESTIMULACION ESPINAL INTRADURAL POR LAMINECTOMIA +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
039302,IMPLANTACION DE ELECTRODOS O RECEPTOR DE NEUROESTIMULACION ESPINAL VIA PERCUTANEA +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
039400,RETIRO DE ELECTRODOS YO RECEPTOR DE NEUROESTIMULACION ESPINAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
039500,PARCHE HEMATICO EPIDURAL EN CANAL ESPINAL SOD,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
039700,REEMPLAZO IRRIGACION O REVISION DE DERIVACION ESPINAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
039800,RETIRO DE DERIVACION ESPINAL SOD +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040100,ESCISION DE NEUROMA ACUSTICO SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040101,ESCISION DE NEUROMA ACUSTICO VIA SUBOCCIPITAL,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040102,ESCISION DE NEUROMA ACUSTICO VIA RETROSIGMOIDEA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040103,ESCISION DE NEUROMA ACUSTICO VIA TRANSLABERINTICA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040104,ESCISION DE NEUROMA ACUSTICO VIA TRANSOTICA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040200,SECCION DE NERVIO TRIGEMINO SOD,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040300,SECCION DE OTRO NERVIO CRANEAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
040301,SECCION DE NERVIO LARINGEO RECURRENTE,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
040500,GANGLIONECTOMIA DE GASER SOD,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040700,ESCISION O RESECCION DE NERVIOS CRANEALES O PERIFERICOS SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
040701,RESECCION DE TUMOR PRIMARIO DEL NERVIO OPTICO POR CRANEOTOMIA SUBFRONTAL +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040702,RESECCION DE TUMOR PRIMARIO DEL NERVIO OPTICO POR ORBITOTOMIA LATERAL +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040704,NEURECTOMIA DEL NERVIO TRIGEMINAL POR CRANEOTOMIA DE FOSA MEDIA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040705,NEURECTOMIA DE NERVIO PERIFERICO EN CABEZA O CUELLO NCOC +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040706,RESECCION DE TUMOR DE NERVIO EN BRAZO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040707,RESECCION DE TUMOR DE NERVIO EN ANTEBRAZO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040708,RESECCION DE TUMOR DE NERVIO EN MANO O DEDOS,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040709,RESECCION DE TUMOR DE NERVIO EN MUSLO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040710,RESECCION DE TUMOR DE NERVIO EN PIERNA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040711,RESECCION DE TUMOR DE NERVIO EN PIE,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040712,RESECCION DE TUMOR DE NERVIO EN MUnON DE AMPUTACION O HERIDA O EN PLEJO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
040730,TOMA DE INJERTO DE NERVIO PERIFERICO +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
041100,BIOPSIA PERCUTANEA AGUJA DE NERVIO O GANGLIO CRANEAL O PERIFERICO SODº,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
041101,BIOPSIA NERVIO PERIFERICO SUPERFICIAL O PROFUNDO VIA PERCUTANEA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,2
041200,BIOPSIA ABIERTA DE NERVIO O GANGLIO PERIFERICO SOD +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,2
042100,RIZOTOMIA DE NERVIO CRANEAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
042101,RIZOTOMIA DE NERVIO TRIGEMINAL POR CRANEOTOMIA SUBOCCIPITAL,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
042102,RIZOTOMIA DE NERVIO XI POR CRANEOTOMIA SUBOCCIPITAL,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
042200,NEUROLISIS DE NERVIO CRANEAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
042201,NEUROLISIS DE NERVIO XI POR AMIGDALECTOMIA ESTEREOTAXICA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
042202,NEUROLISIS DE NERVIO VIDIANO POR ELECTROCOAGULACION YO ESCISION +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
042300,NEUROLISIS DE NERVIO PERIFERICO SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
042301,NEUROLISIS DE NERVIO EN BRAZO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
042302,NEUROLISIS DE NERVIO EN ANTEBRAZO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
042303,NEUROLISIS EXTERNA EN NERVIO DE MANO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
042304,NEUROLISIS INTERNA EN NERVIO DE MANO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
042305,NEUROLISIS DE NERVIOS EN DEDOS DE MANO +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
042306,NEUROLISIS DE NERVIO EN MUSLO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
042307,NEUROLISIS DE NERVIO EN PIERNA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
042308,NEUROLISIS DE NERVIO EN PIE O DEDOS DE PIE +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
043000,ANASTOMOSIS DE NERVIO CRANEAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
043001,ANASTOMOSIS DE NERVIO FACIAL +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
043100,NEURORRAFIA DE NERVIO PERIFERICO SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
043102,NEURORRAFIA DE NERVIO DENTARIO +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
043103,NEURORRAFIA DE NERVIO EN BRAZO +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
043104,NEURORRAFIA DE NERVIO EN ANTEBRAZO +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
043105,NEURORRAFIA DE NERVIO EN MANO +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
043106,NEURORRAFIA DE NERVIO COLATERAL EN DEDO DE MANO +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
043107,NEURORRAFIA DE NERVIO EN MUSLO +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
043108,NEURORRAFIA DE NERVIO EN PIERNA +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
043109,NEURORRAFIA DE NERVIO EN PIE +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
044100,DESCOMPRESION DE RAIZ DE NERVIO TRIGEMINO SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
044101,DESCOMPRESION NEUROVASCULAR DE NERVIO TRIGEMINAL POR CRANEOTOMIA SUBOCCIPITAL,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
044200,DESCOMPRESION DE OTRO NERVIO CRANEAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
044201,DESCOMPRESION INTRACANALICULAR DE NERVIO OPTICO POR CRANEOTOMIA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
044202,DESCOMPRESION INTRACANALICULAR DE NERVIO OPTICO VIA TRANSNASAL ENDOSCOPICA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
044203,DESCOMPRESION NEUROVASCULAR DE NERVIOS IX Y X,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
044204,DESCOMPRESION NEUROVASCULAR DE NERVIO ACUSTICO VESTIBULAR,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
044205,DESCOMPRESION INTRACANALICULAR DE NERVIO FACIAL,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
044206,DESCOMPRESION NEUROVASCULAR DE NERVIO FACIAL POR CRANEOTOMIA SUBOCCIPITAL +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
044207,DESCOMPRESION DE NERVIO FACIAL INTRATEMPORAL VIA TRANSLABERINTICA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
044208,DESCOMPRESION DE NERVIO FACIAL INTRATEMPORAL VIA TRANSMASTOIDEA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
044300,DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,2
044301,DESCOMPRESION ENDOSCOPICA DE NERVIO EN TUNEL DEL CARPO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
044311,DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO CON NEUROLISIS,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
044400,DESCOMPRESION DE NERVIO EN TUNEL DEL TARSO SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
044500,DESCOMPRESION DE NERVIO PERIFERICO SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
044501,DESCOMPRESION DE NERVIO EN BRAZO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,2
044502,DESCOMPRESION DE NERVIO EN ANTEBRAZO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,2
044503,DESCOMPRESION DE NERVIO EN MANO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,2
044504,DESCOMPRESION DE NERVIO EN DEDO DE LA MANO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,2
044505,DESCOMPRESION DEL NERVIO SAFENO TERMINACION NERVIO CRURAL L2L3L4,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
044506,DESCOMPRESION DE NERVIO EN MUSLO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,2
044507,DESCOMPRESION DE NERVIO EN PIERNA,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,2
044508,DESCOMPRESION DE NERVIO EN PIE,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,2
045100,INJERTO DE NERVIO PERIFERICO SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
045101,INJERTO DE NERVIO PERIFERICO A NERVIO FACIAL +,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
046100,TRANSPOSICION DE NERVIO PERIFERICO SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
046101,TRANSPOSICION DE NERVIO EN MIEMBRO SUPERIOR,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
047100,ANASTOMOSIS HIPOGLOSO FACIAL SOD º,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,SD
047101,REPARACION DE NERVIO FACIAL POR INTERPOSICION DE NERVIO HIPOGLOSO,1,Sistema Nervioso,11,Proced quirurgicos,Z,A,3
